,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
230,TLR4,False,Stromal cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Connective tissue,0.0
231,TLR4,True,Satellite glial cells,Ectoderm,True,0.0,0.000313283,True,0.0,0.0,9606,Brain,0.0
232,TLR4,True,Macrophages,Mesoderm,True,0.0,0.000314465,True,0.0,0.0,9606,Immune system,0.0
233,TLR4,True,Langerhans cells,Mesoderm,True,0.0,0.000317662,True,0.0,0.0,9606,Skin,0.0
234,ADRB1,True,Pinealocytes,Ectoderm,True,0.0,0.00219298,True,0.0,0.00237514,9606,Brain,0.002
235,ADRB1,True,Adipocytes,Mesoderm,True,0.0,0.0021978,True,0.0,0.0023753,9606,Connective tissue,0.002
236,ADRB2,True,Microglia,Ectoderm,True,0.0,0.0100251,True,0.152273,0.0142621,9606,Brain,0.016
237,ADRB2,True,Adipocytes,Mesoderm,True,0.0,0.0100471,True,0.0,0.0181678,9606,Connective tissue,0.016
238,ADRB2,True,Pyramidal cells,Ectoderm,True,0.0,0.0100251,True,0.0,0.0181597,9606,Brain,0.016
239,ADRB3,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.125,0.000577775,9606,Connective tissue,0.0
240,FABP4,True,Dendritic cells,Mesoderm,True,0.0340136,0.0091954,True,0.0238095,0.0332626,9606,Immune system,0.028
241,FABP4,True,Cardiomyocytes,Mesoderm,True,0.0,0.0103383,True,0.466667,0.031562,9606,Heart,0.028
242,FABP4,True,Loop of Henle cells,Mesoderm,True,0.0,0.0103416,True,0.0,0.0332371,9606,Kidney,0.028
243,FABP4,True,Fibroblasts,Mesoderm,True,0.018018,0.0100617,True,0.104072,0.0311695,9606,Connective tissue,0.028
244,FABP4,True,Macrophages,Mesoderm,True,0.0833333,0.0100629,True,0.0484848,0.0327369,9606,Immune system,0.028
245,FABP4,True,Paneth cells,Endoderm,True,0.0,0.0103383,True,0.0,0.0334086,9606,GI tract,0.028
246,FABP4,True,Smooth muscle cells,Mesoderm,True,0.142857,0.00946074,True,0.206612,0.0318805,9606,Smooth muscle,0.028
247,FABP4,True,Adipocytes,Mesoderm,True,0.0,0.0103611,True,1.0,0.0327406,9606,Connective tissue,0.028
248,FABP4,True,Endothelial cells,Mesoderm,True,0.0961538,0.00744819,True,0.273438,0.0207869,9606,Vasculature,0.028
249,FABP4,False,Pericytes,Mesoderm,True,0.142857,0.0100471,True,0.0867769,0.0323926,9606,Vasculature,0.028
250,TNFRSF9,False,B cells,Mesoderm,True,0.0,0.00351438,True,0.0,0.0,9606,Immune system,0.003
251,TNFRSF9,False,Trophoblast cells,Zygote,True,0.0,0.00344612,True,0.0,0.0,9606,Embryo,0.003
252,TNFRSF9,True,Adipocytes,Mesoderm,True,0.0,0.00345369,True,0.0,0.0,9606,Connective tissue,0.003
253,TBX1,True,Endothelial cells,Mesoderm,True,0.0,0.000971503,True,0.0,0.0,9606,Vasculature,0.003
254,TBX1,True,Adipocytes,Mesoderm,True,0.0,0.000941915,True,0.0,0.0,9606,Connective tissue,0.003
255,TMEM26,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Connective tissue,0.002
256,TCF21,True,Podocytes,Mesoderm,True,0.863636,0.0,True,0.0,0.0,9606,Kidney,0.014
257,TCF21,True,Fibroblasts,Mesoderm,True,0.0,0.00616683,True,0.0,0.0,9606,Connective tissue,0.014
258,TCF21,False,Satellite cells,Mesoderm,True,0.0,0.00595238,True,0.0,0.0,9606,Skeletal muscle,0.014
259,TCF21,True,Smooth muscle cells,Mesoderm,True,0.0,0.0059918,True,0.0,0.0,9606,Smooth muscle,0.014
260,TCF21,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0,9606,Connective tissue,0.014
261,ADIPOQ,True,Adipocytes,Mesoderm,True,0.0,0.0,True,1.0,0.00404442,9606,Connective tissue,0.004
262,ADIPOQ,True,Paneth cells,Endoderm,True,0.0,0.0,True,0.0,0.00457917,9606,GI tract,0.004
263,ADIPOQ,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.00457327,9606,Heart,0.004
264,CFD,True,Paneth cells,Endoderm,True,0.0,0.0986842,True,0.0,0.00116092,9606,GI tract,0.018
265,CFD,False,Mast cells,Mesoderm,True,0.0,0.0989322,True,0.0263158,0.00109346,9606,Immune system,0.018
266,CFD,True,Leydig cells,Mesoderm,True,0.0,0.0987461,True,0.0,0.00115577,9606,Reproductive,0.018
267,CFD,True,Adipocytes,Mesoderm,True,0.0,0.0989011,True,0.75,0.000770367,9606,Connective tissue,0.018
268,ACVR1C,True,Adipocytes,Mesoderm,True,0.0,0.00282575,True,0.125,0.00147654,9606,Connective tissue,0.002
269,SLC2A4,True,Oxyphil cells,Endoderm,True,0.0,0.00250627,True,0.0,0.0,9606,Parathyroid glands,0.001
270,SLC2A4,True,Podocytes,Mesoderm,True,0.0,0.00252366,True,0.0,0.0,9606,Kidney,0.001
271,SLC2A4,True,Adipocytes,Mesoderm,True,0.0,0.00251177,True,0.0,0.0,9606,Connective tissue,0.001
272,LPIN1,True,Adipocytes,Mesoderm,True,0.0,0.0260597,True,0.125,0.0091802,9606,Connective tissue,0.012
273,PLIN1,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.5,0.000192592,9606,Connective tissue,0.0
274,PLIN1,True,Hepatocytes,Endoderm,True,0.0,0.0,True,0.0,0.000450306,9606,Liver,0.0
275,PCK1,True,Proximal tubule cells,Mesoderm,True,1.0,0.0153557,True,0.9,0.0034805,9606,Kidney,0.008
276,PCK1,True,Hepatocytes,Endoderm,True,0.162162,0.0139461,True,0.65,0.00585397,9606,Liver,0.008
277,PCK1,True,Adipocytes,Mesoderm,True,0.0,0.0156986,True,0.5,0.00725429,9606,Connective tissue,0.008
278,RETN,True,Adipocytes,Mesoderm,True,0.0,0.00533752,True,0.0,0.0,9606,Connective tissue,0.001
279,MEST,False,Anterior pituitary gland cells,Ectoderm,True,0.0,0.103697,True,0.5,0.0198624,9606,Brain,0.039
280,MEST,True,Adipocytes,Mesoderm,True,0.0,0.103925,True,0.0,0.0207357,9606,Connective tissue,0.039
281,MEST,True,Tanycytes,Ectoderm,True,0.0,0.103697,True,0.047619,0.0206888,9606,Brain,0.039
282,ADM2,True,Adipocytes,Mesoderm,True,0.142857,0.0,True,0.0,0.000128394,9606,Connective tissue,0.0
283,STAT6,True,Adipocytes,Mesoderm,True,0.714286,0.00659341,True,0.0,0.0,9606,Connective tissue,0.01
284,STAT6,False,T helper cells,Mesoderm,True,0.0,0.00814536,True,0.0,0.0,9606,Immune system,0.01
285,TFE3,True,Adipocytes,Mesoderm,True,0.714286,0.00345369,True,0.0,0.0,9606,Connective tissue,0.005
286,CPPED1,True,Adipocytes,Mesoderm,True,0.428571,0.010989,True,0.125,0.00731848,9606,Connective tissue,0.008
287,APPL2,False,Adipocytes,Mesoderm,True,0.714286,0.0043956,True,0.0,0.012711,9606,Connective tissue,0.011
288,APPL2,False,Ciliated cells,Endoderm,True,0.0,0.00595238,True,0.333333,0.0126428,9606,Lungs,0.011
289,APOL6,False,Adipocytes,Mesoderm,True,0.714286,0.0172684,True,0.0,0.0,9606,Connective tissue,0.003
290,PXMP2,False,Adipocytes,Mesoderm,True,0.571429,0.022606,True,0.125,0.0023753,9606,Connective tissue,0.007
291,CAVIN1,True,Adipocytes,Mesoderm,True,1.0,0.129356,False,0.0,0.0,9606,Connective tissue,0.023
292,AGT,True,Astrocytes,Ectoderm,True,0.833333,0.0144382,True,0.622951,0.00942408,9606,Brain,0.02
293,AGT,True,Adipocytes,Mesoderm,True,0.0,0.0160126,True,0.375,0.0212493,9606,Connective tissue,0.02
294,SLC1A5,True,Adipocytes,Mesoderm,True,0.0,0.0464678,True,0.0,0.0,9606,Connective tissue,0.038
295,SLC1A5,True,Neutrophils,Mesoderm,True,0.0,0.0465555,True,0.0,0.0,9606,Immune system,0.038
296,ACSL1,True,Epsilon cells,Endoderm,True,0.0,0.0191103,True,0.0,0.0233558,9606,Pancreas,0.022
297,ACSL1,True,Adipocytes,Mesoderm,True,0.0,0.0191523,True,0.375,0.0231752,9606,Connective tissue,0.022
298,P16015,True,Adipocytes,Mesoderm,False,0.0,0.0,True,1.0,0.00783206,10090,Connective tissue,0.007
299,BCAT2,True,Adipocytes,Mesoderm,True,0.0,0.0144427,True,0.25,0.0202221,9606,Connective tissue,0.021
300,PNPLA2,True,Adipocytes,Mesoderm,True,0.0,0.0160126,True,0.875,0.0202863,9606,Connective tissue,0.02
301,PNPLA2,True,Oligodendrocytes,Ectoderm,True,0.0,0.0161188,True,0.00268097,0.0216322,9606,Brain,0.02
302,CIDEC,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.75,0.00218271,9606,Connective tissue,0.002
303,CDO1,False,Enterocytes,Endoderm,True,0.0,0.0119272,True,0.152318,0.0396519,9606,GI tract,0.036
304,CDO1,True,Oligodendrocyte progenitor cells,Ectoderm,True,0.0,0.0119309,True,0.556604,0.0347362,9606,Brain,0.036
305,CDO1,False,Principal cells,Mesoderm,True,0.0,0.0119048,True,0.857143,0.0414687,9606,Kidney,0.036
306,CDO1,True,Adipocytes,Mesoderm,True,0.0,0.0119309,True,0.5,0.0415998,9606,Connective tissue,0.036
307,APOC1,True,Adipocytes,Mesoderm,True,0.0,0.078179,True,0.75,0.0360146,9606,Connective tissue,0.047
308,MMP2,True,Adipocytes,Mesoderm,True,1.0,0.0656201,True,0.0,0.0385825,9606,Connective tissue,0.045
309,MMP2,True,Fibroblasts,Mesoderm,True,0.666667,0.0460889,True,0.79638,0.0164432,9606,Connective tissue,0.045
310,MMP2,False,Myocytes,Mesoderm,True,0.0,0.0676692,True,0.0,0.038585,9606,Skeletal muscle,0.045
311,MMP2,False,Stromal cells,Mesoderm,True,0.0,0.0676692,True,0.0,0.0385751,9606,Connective tissue,0.045
312,POSTN,True,Endothelial cells,Mesoderm,True,0.0384615,0.0226684,True,0.0299479,0.0349598,9606,Vasculature,0.033
313,POSTN,True,Fibroblasts,Mesoderm,True,0.171171,0.0178513,True,0.438914,0.0229149,9606,Connective tissue,0.033
314,POSTN,True,Osteoblasts,Mesoderm,True,0.0,0.023183,True,0.486486,0.0336378,9606,Bone,0.033
315,POSTN,False,Pericytes,Mesoderm,True,0.0,0.0232339,True,0.132231,0.0331747,9606,Vasculature,0.033
316,POSTN,True,Adipocytes,Mesoderm,True,0.285714,0.022606,True,0.0,0.0347307,9606,Connective tissue,0.033
317,LOX,True,Fibroblasts,Mesoderm,True,0.234234,0.00714054,True,0.348416,0.00719805,9606,Connective tissue,0.017
318,LOX,False,Mesothelial cells,Mesoderm,True,0.0,0.015047,True,0.333333,0.0162649,9606,Epithelium,0.017
319,LOX,False,Granulosa cells,Mesoderm,True,0.0,0.0150423,True,0.0,0.0168774,9606,Reproductive,0.017
320,LOX,True,Endothelial cells,Mesoderm,True,0.00961538,0.0152202,True,0.00260417,0.0176149,9606,Vasculature,0.017
321,LOX,False,Erythroid-like and erythroid precursor cells,Mesoderm,True,0.0,0.0158888,True,0.00421941,0.0170706,9606,Blood,0.017
322,LOX,True,Cardiomyocytes,Mesoderm,True,0.0,0.0150376,True,0.0,0.0169404,9606,Heart,0.017
323,LOX,True,Adipocytes,Mesoderm,True,0.285714,0.0144427,True,0.25,0.0167555,9606,Connective tissue,0.017
324,LOX,False,Endothelial cells (aorta),Mesoderm,True,0.0,0.0150376,True,0.5,0.0165029,9606,Vasculature,0.017
325,LOX,True,Smooth muscle cells,Mesoderm,True,0.0,0.0151372,True,0.0743802,0.0164252,9606,Smooth muscle,0.017
326,COL6A2,True,Fibroblasts,Mesoderm,True,0.792793,0.0785459,True,0.852941,0.0206036,9606,Connective tissue,0.056
327,COL6A2,True,Adipocytes,Mesoderm,True,1.0,0.101413,True,0.25,0.0441035,9606,Connective tissue,0.056
328,COL6A2,True,Pancreatic stellate cells,Endoderm,True,0.913043,0.0975071,True,0.5,0.0441507,9606,Pancreas,0.056
329,ZBTB16,True,NK cells,Mesoderm,True,0.0,0.0121873,True,0.0,0.0,9606,Immune system,0.007
330,ZBTB16,True,Natural killer T cells,Mesoderm,True,0.0,0.0119048,True,0.0,0.0,9606,Immune system,0.007
331,ZBTB16,True,Myoblasts,Mesoderm,True,0.0,0.0119048,True,0.0,0.0,9606,Skeletal muscle,0.007
332,ZBTB16,True,Adipocytes,Mesoderm,True,0.0,0.0119309,True,0.0,0.0,9606,Connective tissue,0.007
333,GULP1,False,Peri-islet Schwann cells,Endoderm,True,1.0,0.0294579,True,0.9,0.00404494,9606,Pancreas,0.01
334,GULP1,True,Adipocytes,Mesoderm,True,0.0,0.0298273,True,0.0,0.0046222,9606,Connective tissue,0.01
335,GULP1,False,Enterocytes,Endoderm,True,0.0,0.029818,True,0.0,0.00471112,9606,GI tract,0.01
336,FZD4,False,Endothelial cells (aorta),Mesoderm,True,0.0,0.000626566,True,0.75,0.00802671,9606,Vasculature,0.007
337,FZD4,True,Adipocytes,Mesoderm,True,0.0,0.000627943,True,0.25,0.00847403,9606,Connective tissue,0.007
338,TRIP10,True,Adipocytes,Mesoderm,True,0.0,0.00502355,True,0.0,0.0,9606,Connective tissue,0.007
339,FGF7,True,Adipocytes,Mesoderm,True,0.0,0.011303,True,0.25,0.00423702,9606,Connective tissue,0.005
340,MAOB,True,Mast cells,Mesoderm,True,0.375,0.00879397,True,0.5,0.0082331,9606,Immune system,0.009
341,MAOB,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.125,0.00937279,9606,Connective tissue,0.009
342,SOCS1,False,Mast cells,Mesoderm,True,0.0,0.0197864,True,0.0,0.0,9606,Immune system,0.012
343,SOCS1,True,Adipocytes,Mesoderm,True,0.0,0.0197802,True,0.0,0.0,9606,Connective tissue,0.012
344,ARNT,False,Adipocytes,Mesoderm,True,0.0,0.000627943,True,0.0,0.00590614,9606,Connective tissue,0.005
345,SULT1A1,False,Adipocytes,Mesoderm,True,0.0,0.0204082,True,0.0,0.0,9606,Connective tissue,0.012
346,SULT1A1,False,Endothelial cells (aorta),Mesoderm,True,0.0,0.0203634,True,0.0,0.0,9606,Vasculature,0.012
347,SULT1A1,True,Hepatocytes,Endoderm,True,0.189189,0.0183835,True,0.0,0.0,9606,Liver,0.012
348,NNMT,True,Mammary epithelial cells,Mesoderm,True,0.0,0.0605016,True,0.0,0.00790793,9606,Mammary gland,0.017
349,NNMT,True,Adipocytes,Mesoderm,True,0.0,0.0605965,True,0.375,0.00770367,9606,Connective tissue,0.017
350,NNMT,False,Basal cells,Mesoderm,True,0.166667,0.0552268,True,0.0,0.00789271,9606,Epithelium,0.017
351,NNMT,True,Fibroblasts,Mesoderm,True,0.495495,0.0447907,True,0.167421,0.00323582,9606,Connective tissue,0.017
352,AOC3,True,Pericytes,Mesoderm,True,0.0,0.00282575,True,0.0413223,0.0038454,9606,Vasculature,0.004
353,AOC3,True,Adipocytes,Mesoderm,True,0.142857,0.00251177,True,0.25,0.00430121,9606,Connective tissue,0.004
354,AOC3,True,Smooth muscle cells,Mesoderm,True,0.285714,0.000946074,True,0.322314,0.00193999,9606,Smooth muscle,0.004
355,H6PD,True,Adipocytes,Mesoderm,True,0.0,0.00125589,True,0.375,0.00558516,9606,Connective tissue,0.005
356,CYP27A1,True,Adipocytes,Mesoderm,True,0.0,0.0150706,True,0.0,0.00391603,9606,Connective tissue,0.006
357,CYP27A1,True,Macrophages,Mesoderm,True,0.5,0.0132075,True,0.00808081,0.00377734,9606,Immune system,0.006
358,MNDA,True,Monocytes,Mesoderm,True,0.461538,0.0426406,True,1.0,0.0128995,9606,Immune system,0.019
359,MNDA,True,Adipocytes,Mesoderm,True,0.0,0.0461538,True,0.0,0.0130962,9606,Connective tissue,0.019
360,MNDA,False,Kupffer cells,Mesoderm,True,0.0,0.0460526,True,0.1875,0.0127307,9606,Liver,0.019
361,HSD11B1,False,Pericytes,Mesoderm,True,0.0,0.00973312,True,0.0247934,0.0245063,9606,Vasculature,0.022
362,HSD11B1,False,NK cells,Mesoderm,True,0.0,0.00994227,True,0.244681,0.0231747,9606,Immune system,0.022
363,HSD11B1,True,Proximal tubule cells,Mesoderm,True,0.0,0.00971482,True,0.0,0.0246213,9606,Kidney,0.022
364,HSD11B1,True,Mast cells,Mesoderm,True,0.0,0.00973618,True,0.0263158,0.0245063,9606,Immune system,0.022
365,HSD11B1,True,Hepatocytes,Endoderm,True,0.135135,0.00824089,True,0.575,0.0230942,9606,Liver,0.022
366,HSD11B1,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.125,0.0244591,9606,Connective tissue,0.022
367,AR,True,Luminal epithelial cells,Ectoderm,True,0.0,0.00188857,True,0.0,0.0159902,9606,Mammary gland,0.013
368,AR,False,Mesothelial cells,Mesoderm,True,0.0,0.00188088,True,0.266667,0.0154934,9606,Epithelium,0.013
369,AR,True,Sertoli cells,Mesoderm,True,0.0,0.0018797,True,0.0,0.016016,9606,Reproductive,0.013
370,AR,True,Monocytes,Mesoderm,True,0.0,0.00189514,True,0.0,0.01598,9606,Immune system,0.013
371,AR,True,Hepatocytes,Endoderm,True,0.0540541,0.00126783,True,0.075,0.015825,9606,Liver,0.013
372,AR,True,Adipocytes,Mesoderm,True,0.0,0.00188383,True,0.25,0.0158567,9606,Connective tissue,0.013
373,GDF10,True,Adipocytes,Mesoderm,True,0.0,0.000313972,True,0.0,0.00654812,9606,Connective tissue,0.005
374,GDF10,True,Bergmann glia,Ectoderm,True,0.0,0.000313283,True,1.0,0.00635348,9606,Brain,0.005
375,GDF10,True,Stromal cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00654685,9606,Connective tissue,0.005
376,CYP1B1,False,Endothelial cells (aorta),Mesoderm,True,0.0,0.0491855,True,0.5,0.00860464,9606,Vasculature,0.016
377,CYP1B1,True,Fibroblasts,Mesoderm,True,0.216216,0.0431678,True,0.167421,0.00435845,9606,Connective tissue,0.016
378,CYP1B1,False,Peritubular myoid cells,Mesoderm,True,0.169811,0.0471488,True,0.0,0.008983,9606,Reproductive,0.016
379,CYP1B1,True,Adipocytes,Mesoderm,True,0.0,0.0492936,True,0.25,0.00885922,9606,Connective tissue,0.016
380,CYP1B1,True,Endothelial cells,Mesoderm,True,0.0673077,0.0485751,True,0.00911458,0.00897618,9606,Vasculature,0.016
381,COL5A3,False,Adipocytes,Mesoderm,True,0.0,0.000941915,True,0.125,0.00731848,9606,Connective tissue,0.006
382,STEAP4,True,Pericytes,Mesoderm,True,0.142857,0.00565149,True,0.0,0.0,9606,Vasculature,0.007
383,STEAP4,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0,9606,Connective tissue,0.007
384,CCL11,True,Fibroblasts,Mesoderm,True,0.0720721,0.00064914,True,0.264706,0.00224526,9606,Connective tissue,0.008
385,CCL11,True,Osteoblasts,Mesoderm,True,0.0,0.00313283,True,0.0,0.00971186,9606,Bone,0.008
386,CCL11,True,Eosinophils,Mesoderm,True,0.0,0.00313283,True,0.0,0.00968943,9606,Immune system,0.008
387,CCL11,True,Adipocytes,Mesoderm,True,0.0,0.00313972,True,0.0,0.00969378,9606,Connective tissue,0.008
388,NR1H3,True,Red pulp macrophages,Mesoderm,True,0.0,0.00971178,True,0.551724,0.00655696,9606,Immune system,0.008
389,NR1H3,False,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.125,0.00751107,9606,Connective tissue,0.008
390,NR1H3,False,Pericytes,Mesoderm,True,0.0,0.00973312,True,0.0495868,0.00690869,9606,Vasculature,0.008
391,DEPTOR,False,Interneurons,Ectoderm,True,0.0,0.00281955,True,0.0481283,0.0135732,9606,Brain,0.012
392,DEPTOR,True,Adipocytes,Mesoderm,True,0.0,0.00282575,True,0.125,0.0139308,9606,Connective tissue,0.012
393,CYTH3,False,Enteric neurons,Endoderm,True,0.0,0.00626566,True,0.777778,0.0103424,9606,GI tract,0.01
394,CYTH3,False,Adipocytes,Mesoderm,True,0.0,0.00627944,True,0.0,0.0112345,9606,Connective tissue,0.01
395,TRARG1,True,Adipocytes,Mesoderm,False,0.0,0.0,False,0.0,0.0,9606,Connective tissue,0.005
396,FMO1,True,Neurons,Ectoderm,True,0.0,0.000314169,True,0.0,0.0151185,9606,Brain,0.012
397,FMO1,True,Adipocytes,Mesoderm,True,0.0,0.000313972,True,0.375,0.0140592,9606,Connective tissue,0.012
398,ACADSB,True,Adipocytes,Mesoderm,True,0.0,0.00188383,True,0.125,0.0122617,9606,Connective tissue,0.01
399,XDH,True,Adipocytes,Mesoderm,True,0.0,0.00502355,True,0.0,0.0,9606,Connective tissue,0.011
400,XDH,True,Endothelial cells,Mesoderm,True,0.0,0.00518135,True,0.0,0.0,9606,Vasculature,0.011
401,RSPO3,False,Adipocytes,Mesoderm,True,0.0,0.010675,True,0.0,0.0,9606,Connective tissue,0.009
402,PTGES,True,Principal cells,Mesoderm,True,0.0,0.00438596,True,0.428571,0.013288,9606,Kidney,0.013
403,PTGES,True,Adipocytes,Mesoderm,True,0.0,0.0043956,True,0.0,0.0134814,9606,Connective tissue,0.013
404,CREB3L1,False,Goblet cells,Endoderm,True,0.235294,0.00850394,True,0.548387,0.0156873,9606,GI tract,0.015
405,CREB3L1,True,Mast cells,Mesoderm,True,0.0,0.00973618,True,0.657895,0.0151798,9606,Immune system,0.015
406,CREB3L1,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.0,0.0167555,9606,Connective tissue,0.015
407,ANGPTL2,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0148938,9606,Connective tissue,0.013
408,ANGPTL2,True,Ependymal cells,Ectoderm,True,0.0,0.00596359,True,0.00666667,0.014966,9606,Brain,0.013
409,ANGPTL2,True,Fibroblasts,Mesoderm,True,0.0900901,0.00292113,True,0.323529,0.0058773,9606,Connective tissue,0.013
410,ANGPTL2,True,Podocytes,Mesoderm,True,0.0,0.00599369,True,0.0555556,0.0148391,9606,Kidney,0.013
411,ADAM12,False,Adipocytes,Mesoderm,True,0.0,0.00627944,True,0.125,0.00757527,9606,Connective tissue,0.007
412,ADAM12,False,Myocytes,Mesoderm,True,0.0,0.00626566,True,0.0,0.00763996,9606,Skeletal muscle,0.007
413,ADAM12,True,Myoblasts,Mesoderm,True,0.0,0.00626566,True,0.0,0.00764241,9606,Skeletal muscle,0.007
414,ADH1A,False,Endothelial cells (aorta),Mesoderm,False,0.0,0.0,True,0.75,0.0211905,9606,Vasculature,0.017
415,ADH1A,True,Adipocytes,Mesoderm,False,0.0,0.0,True,0.25,0.0216345,9606,Connective tissue,0.017
416,LBP,True,Adipocytes,Mesoderm,True,0.0,0.00156986,True,0.25,0.0197727,9606,Connective tissue,0.017
417,NMB,False,Interneurons,Ectoderm,True,0.0,0.0256892,True,0.0588235,0.00733862,9606,Brain,0.013
418,NMB,True,Adipocytes,Mesoderm,True,0.0,0.0257457,True,0.0,0.00796045,9606,Connective tissue,0.013
419,FST,True,Hepatocytes,Endoderm,True,0.0,0.0361331,True,0.025,0.0153104,9606,Liver,0.02
420,FST,False,Adipocytes,Mesoderm,True,0.285714,0.0351648,True,0.25,0.0152147,9606,Connective tissue,0.02
421,FST,True,Keratinocytes,Mesoderm,True,0.0,0.0358265,True,0.0917431,0.0147971,9606,Skin,0.02
422,FST,False,Myoepithelial cells,Mesoderm,True,0.0,0.0357479,True,0.483333,0.0135266,9606,Smooth muscle,0.02
423,CPXM1,True,Adipocytes,Mesoderm,True,0.0,0.0273155,True,0.0,0.0163703,9606,Connective tissue,0.018
424,C3,True,Adipocytes,Mesoderm,True,0.0,0.0389325,True,0.125,0.0376196,9606,Connective tissue,0.037
425,ADAMTS5,True,Fibroblasts,Mesoderm,True,0.279279,0.00486855,True,0.339367,0.00739616,9606,Connective tissue,0.016
426,ADAMTS5,True,Loop of Henle cells,Mesoderm,True,0.0,0.0144155,True,0.0,0.016811,9606,Kidney,0.016
427,ADAMTS5,False,Photoreceptor cells,Ectoderm,True,0.0,0.014411,True,0.0469799,0.0165198,9606,Eye,0.016
428,ADAMTS5,True,Adipocytes,Mesoderm,True,0.142857,0.0141287,True,0.125,0.0167555,9606,Connective tissue,0.016
429,MT2A,True,Mast cells,Mesoderm,False,0.0,0.0,True,0.0,0.119509,9606,Immune system,0.097
430,MT2A,True,Adipocytes,Mesoderm,True,1.0,0.326217,False,0.0,0.0,9606,Connective tissue,0.061
431,TIMP1,False,Hepatic stellate cells,Endoderm,True,1.0,0.409404,True,0.0,0.0,9606,Liver,0.097
432,TIMP1,False,Adipocytes,Mesoderm,True,1.0,0.408477,True,0.0,0.0,9606,Connective tissue,0.097
433,TIMP1,False,Pancreatic stellate cells,Endoderm,True,0.956522,0.405806,True,0.0,0.0,9606,Pancreas,0.097
434,METRN,True,Bergmann glia,Ectoderm,True,0.0,0.0554511,True,0.0,0.000449236,9606,Brain,0.015
435,METRN,True,Adipocytes,Mesoderm,True,1.0,0.0533752,True,0.0,0.00044938,9606,Connective tissue,0.015
436,METRNL,True,Adipocytes,Mesoderm,True,1.0,0.0147567,True,0.0,0.0424344,9606,Connective tissue,0.037
437,MYO1C,True,Adipocytes,Mesoderm,True,1.0,0.033595,True,0.125,0.0223406,9606,Connective tissue,0.026
438,NQO1,False,Olfactory epithelial cells,Ectoderm,True,0.0,0.0748747,True,0.3,0.00745741,9606,Olfactory system,0.024
439,NQO1,True,Adipocytes,Mesoderm,True,1.0,0.0728414,True,0.0,0.00802465,9606,Connective tissue,0.024
440,SYAP1,False,Adipocytes,Mesoderm,True,1.0,0.109262,True,0.0,0.0,9606,Connective tissue,0.051
441,Q9D3T5,False,Adipocytes,Mesoderm,True,1.0,0.109262,True,0.0,0.00192592,10090,Connective tissue,0.027
442,AQP5,True,Adipocytes,Mesoderm,True,0.0,0.0420722,True,0.0,0.013995,9606,Connective tissue,0.018
443,AQP5,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0419799,True,1.0,0.011832,9606,Lungs,0.018
444,AQP5,True,Luminal epithelial cells,Ectoderm,True,0.4,0.0402896,True,1.0,0.0131647,9606,Mammary gland,0.018
445,AQP5,False,Airway goblet cells,Mesoderm,True,0.0,0.0419799,True,0.625,0.013674,9606,Lungs,0.018
446,TSPO,True,Adipocytes,Mesoderm,True,1.0,0.340345,True,0.0,0.0,9606,Connective tissue,0.283
