,genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
327,COL6A2,True,Adipocytes,Mesoderm,True,1.0,0.101413,True,0.25,0.0441035,9606,Connective tissue,0.056
328,COL6A2,True,Pancreatic stellate cells,Endoderm,True,0.913043,0.0975071,True,0.5,0.0441507,9606,Pancreas,0.056
329,ZBTB16,True,NK cells,Mesoderm,True,0.0,0.0121873,True,0.0,0.0,9606,Immune system,0.007
330,ZBTB16,True,Natural killer T cells,Mesoderm,True,0.0,0.0119048,True,0.0,0.0,9606,Immune system,0.007
331,ZBTB16,True,Myoblasts,Mesoderm,True,0.0,0.0119048,True,0.0,0.0,9606,Skeletal muscle,0.007
332,ZBTB16,True,Adipocytes,Mesoderm,True,0.0,0.0119309,True,0.0,0.0,9606,Connective tissue,0.007
334,GULP1,True,Adipocytes,Mesoderm,True,0.0,0.0298273,True,0.0,0.0046222,9606,Connective tissue,0.01
337,FZD4,True,Adipocytes,Mesoderm,True,0.0,0.000627943,True,0.25,0.00847403,9606,Connective tissue,0.007
338,TRIP10,True,Adipocytes,Mesoderm,True,0.0,0.00502355,True,0.0,0.0,9606,Connective tissue,0.007
339,FGF7,True,Adipocytes,Mesoderm,True,0.0,0.011303,True,0.25,0.00423702,9606,Connective tissue,0.005
340,MAOB,True,Mast cells,Mesoderm,True,0.375,0.00879397,True,0.5,0.0082331,9606,Immune system,0.009
341,MAOB,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.125,0.00937279,9606,Connective tissue,0.009
343,SOCS1,True,Adipocytes,Mesoderm,True,0.0,0.0197802,True,0.0,0.0,9606,Connective tissue,0.012
347,SULT1A1,True,Hepatocytes,Endoderm,True,0.189189,0.0183835,True,0.0,0.0,9606,Liver,0.012
348,NNMT,True,Mammary epithelial cells,Mesoderm,True,0.0,0.0605016,True,0.0,0.00790793,9606,Mammary gland,0.017
349,NNMT,True,Adipocytes,Mesoderm,True,0.0,0.0605965,True,0.375,0.00770367,9606,Connective tissue,0.017
351,NNMT,True,Fibroblasts,Mesoderm,True,0.495495,0.0447907,True,0.167421,0.00323582,9606,Connective tissue,0.017
352,AOC3,True,Pericytes,Mesoderm,True,0.0,0.00282575,True,0.0413223,0.0038454,9606,Vasculature,0.004
353,AOC3,True,Adipocytes,Mesoderm,True,0.142857,0.00251177,True,0.25,0.00430121,9606,Connective tissue,0.004
354,AOC3,True,Smooth muscle cells,Mesoderm,True,0.285714,0.000946074,True,0.322314,0.00193999,9606,Smooth muscle,0.004
355,H6PD,True,Adipocytes,Mesoderm,True,0.0,0.00125589,True,0.375,0.00558516,9606,Connective tissue,0.005
356,CYP27A1,True,Adipocytes,Mesoderm,True,0.0,0.0150706,True,0.0,0.00391603,9606,Connective tissue,0.006
357,CYP27A1,True,Macrophages,Mesoderm,True,0.5,0.0132075,True,0.00808081,0.00377734,9606,Immune system,0.006
358,MNDA,True,Monocytes,Mesoderm,True,0.461538,0.0426406,True,1.0,0.0128995,9606,Immune system,0.019
359,MNDA,True,Adipocytes,Mesoderm,True,0.0,0.0461538,True,0.0,0.0130962,9606,Connective tissue,0.019
363,HSD11B1,True,Proximal tubule cells,Mesoderm,True,0.0,0.00971482,True,0.0,0.0246213,9606,Kidney,0.022
364,HSD11B1,True,Mast cells,Mesoderm,True,0.0,0.00973618,True,0.0263158,0.0245063,9606,Immune system,0.022
365,HSD11B1,True,Hepatocytes,Endoderm,True,0.135135,0.00824089,True,0.575,0.0230942,9606,Liver,0.022
366,HSD11B1,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.125,0.0244591,9606,Connective tissue,0.022
367,AR,True,Luminal epithelial cells,Ectoderm,True,0.0,0.00188857,True,0.0,0.0159902,9606,Mammary gland,0.013
369,AR,True,Sertoli cells,Mesoderm,True,0.0,0.0018797,True,0.0,0.016016,9606,Reproductive,0.013
370,AR,True,Monocytes,Mesoderm,True,0.0,0.00189514,True,0.0,0.01598,9606,Immune system,0.013
371,AR,True,Hepatocytes,Endoderm,True,0.0540541,0.00126783,True,0.075,0.015825,9606,Liver,0.013
372,AR,True,Adipocytes,Mesoderm,True,0.0,0.00188383,True,0.25,0.0158567,9606,Connective tissue,0.013
373,GDF10,True,Adipocytes,Mesoderm,True,0.0,0.000313972,True,0.0,0.00654812,9606,Connective tissue,0.005
374,GDF10,True,Bergmann glia,Ectoderm,True,0.0,0.000313283,True,1.0,0.00635348,9606,Brain,0.005
375,GDF10,True,Stromal cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.00654685,9606,Connective tissue,0.005
377,CYP1B1,True,Fibroblasts,Mesoderm,True,0.216216,0.0431678,True,0.167421,0.00435845,9606,Connective tissue,0.016
379,CYP1B1,True,Adipocytes,Mesoderm,True,0.0,0.0492936,True,0.25,0.00885922,9606,Connective tissue,0.016
380,CYP1B1,True,Endothelial cells,Mesoderm,True,0.0673077,0.0485751,True,0.00911458,0.00897618,9606,Vasculature,0.016
382,STEAP4,True,Pericytes,Mesoderm,True,0.142857,0.00565149,True,0.0,0.0,9606,Vasculature,0.007
383,STEAP4,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0,9606,Connective tissue,0.007
384,CCL11,True,Fibroblasts,Mesoderm,True,0.0720721,0.00064914,True,0.264706,0.00224526,9606,Connective tissue,0.008
385,CCL11,True,Osteoblasts,Mesoderm,True,0.0,0.00313283,True,0.0,0.00971186,9606,Bone,0.008
386,CCL11,True,Eosinophils,Mesoderm,True,0.0,0.00313283,True,0.0,0.00968943,9606,Immune system,0.008
387,CCL11,True,Adipocytes,Mesoderm,True,0.0,0.00313972,True,0.0,0.00969378,9606,Connective tissue,0.008
388,NR1H3,True,Red pulp macrophages,Mesoderm,True,0.0,0.00971178,True,0.551724,0.00655696,9606,Immune system,0.008
392,DEPTOR,True,Adipocytes,Mesoderm,True,0.0,0.00282575,True,0.125,0.0139308,9606,Connective tissue,0.012
396,FMO1,True,Neurons,Ectoderm,True,0.0,0.000314169,True,0.0,0.0151185,9606,Brain,0.012
397,FMO1,True,Adipocytes,Mesoderm,True,0.0,0.000313972,True,0.375,0.0140592,9606,Connective tissue,0.012
398,ACADSB,True,Adipocytes,Mesoderm,True,0.0,0.00188383,True,0.125,0.0122617,9606,Connective tissue,0.01
399,XDH,True,Adipocytes,Mesoderm,True,0.0,0.00502355,True,0.0,0.0,9606,Connective tissue,0.011
400,XDH,True,Endothelial cells,Mesoderm,True,0.0,0.00518135,True,0.0,0.0,9606,Vasculature,0.011
402,PTGES,True,Principal cells,Mesoderm,True,0.0,0.00438596,True,0.428571,0.013288,9606,Kidney,0.013
403,PTGES,True,Adipocytes,Mesoderm,True,0.0,0.0043956,True,0.0,0.0134814,9606,Connective tissue,0.013
405,CREB3L1,True,Mast cells,Mesoderm,True,0.0,0.00973618,True,0.657895,0.0151798,9606,Immune system,0.015
406,CREB3L1,True,Adipocytes,Mesoderm,True,0.0,0.00973312,True,0.0,0.0167555,9606,Connective tissue,0.015
407,ANGPTL2,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0148938,9606,Connective tissue,0.013
408,ANGPTL2,True,Ependymal cells,Ectoderm,True,0.0,0.00596359,True,0.00666667,0.014966,9606,Brain,0.013
409,ANGPTL2,True,Fibroblasts,Mesoderm,True,0.0900901,0.00292113,True,0.323529,0.0058773,9606,Connective tissue,0.013
410,ANGPTL2,True,Podocytes,Mesoderm,True,0.0,0.00599369,True,0.0555556,0.0148391,9606,Kidney,0.013
413,ADAM12,True,Myoblasts,Mesoderm,True,0.0,0.00626566,True,0.0,0.00764241,9606,Skeletal muscle,0.007
415,ADH1A,True,Adipocytes,Mesoderm,False,0.0,0.0,True,0.25,0.0216345,9606,Connective tissue,0.017
416,LBP,True,Adipocytes,Mesoderm,True,0.0,0.00156986,True,0.25,0.0197727,9606,Connective tissue,0.017
418,NMB,True,Adipocytes,Mesoderm,True,0.0,0.0257457,True,0.0,0.00796045,9606,Connective tissue,0.013
419,FST,True,Hepatocytes,Endoderm,True,0.0,0.0361331,True,0.025,0.0153104,9606,Liver,0.02
421,FST,True,Keratinocytes,Mesoderm,True,0.0,0.0358265,True,0.0917431,0.0147971,9606,Skin,0.02
423,CPXM1,True,Adipocytes,Mesoderm,True,0.0,0.0273155,True,0.0,0.0163703,9606,Connective tissue,0.018
424,C3,True,Adipocytes,Mesoderm,True,0.0,0.0389325,True,0.125,0.0376196,9606,Connective tissue,0.037
425,ADAMTS5,True,Fibroblasts,Mesoderm,True,0.279279,0.00486855,True,0.339367,0.00739616,9606,Connective tissue,0.016
426,ADAMTS5,True,Loop of Henle cells,Mesoderm,True,0.0,0.0144155,True,0.0,0.016811,9606,Kidney,0.016
428,ADAMTS5,True,Adipocytes,Mesoderm,True,0.142857,0.0141287,True,0.125,0.0167555,9606,Connective tissue,0.016
429,MT2A,True,Mast cells,Mesoderm,False,0.0,0.0,True,0.0,0.119509,9606,Immune system,0.097
434,METRN,True,Bergmann glia,Ectoderm,True,0.0,0.0554511,True,0.0,0.000449236,9606,Brain,0.015
435,METRN,True,Adipocytes,Mesoderm,True,1.0,0.0533752,True,0.0,0.00044938,9606,Connective tissue,0.015
436,METRNL,True,Adipocytes,Mesoderm,True,1.0,0.0147567,True,0.0,0.0424344,9606,Connective tissue,0.037
437,MYO1C,True,Adipocytes,Mesoderm,True,1.0,0.033595,True,0.125,0.0223406,9606,Connective tissue,0.026
439,NQO1,True,Adipocytes,Mesoderm,True,1.0,0.0728414,True,0.0,0.00802465,9606,Connective tissue,0.024
442,AQP5,True,Adipocytes,Mesoderm,True,0.0,0.0420722,True,0.0,0.013995,9606,Connective tissue,0.018
443,AQP5,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0419799,True,1.0,0.011832,9606,Lungs,0.018
444,AQP5,True,Luminal epithelial cells,Ectoderm,True,0.4,0.0402896,True,1.0,0.0131647,9606,Mammary gland,0.018
446,TSPO,True,Adipocytes,Mesoderm,True,1.0,0.340345,True,0.0,0.0,9606,Connective tissue,0.283
449,AZGP1,True,Adipocytes,Mesoderm,True,0.0,0.0376766,True,0.0,0.00199011,9606,Connective tissue,0.008
450,LRP1,True,Adipocytes,Mesoderm,True,0.714286,0.0339089,True,0.375,0.0772292,9606,Connective tissue,0.071
451,LRP1,True,Megakaryocytes,Mesoderm,True,0.0,0.035401,True,0.0,0.0773821,9606,Immune system,0.071
452,PDE3B,True,Adipocytes,Mesoderm,True,0.0,0.0188383,True,0.125,0.0092444,9606,Connective tissue,0.01
453,LGALS12,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.0,0.000385183,9606,Connective tissue,0.0
454,SERPINF1,True,Osteoclasts,Mesoderm,True,0.0,0.10589,True,0.0,0.0,9606,Bone,0.057
455,SERPINF1,True,Plasmacytoid dendritic cells,Mesoderm,True,1.0,0.0996845,True,0.0,0.0,9606,Immune system,0.057
456,SERPINF1,True,Adipocytes,Mesoderm,True,0.142857,0.105808,True,0.0,0.0,9606,Connective tissue,0.057
457,CPT1B,True,Adipocytes,Mesoderm,True,0.0,0.00533752,True,0.0,0.0,9606,Connective tissue,0.001
458,ELOVL3,True,Adipocytes,Mesoderm,True,0.0,0.0,True,0.0,0.000770367,9606,Connective tissue,0.001
459,PPARGC1A,True,Adipocytes,Mesoderm,True,0.0,0.00408163,True,0.0,0.0118765,9606,Connective tissue,0.01
460,MPZL1,True,Adipocytes,Mesoderm,True,0.0,0.0505495,True,0.25,0.107209,9606,Connective tissue,0.097
461,CITED1,True,Adipocytes,Mesoderm,True,0.0,0.0160126,True,0.0,0.0245875,9606,Connective tissue,0.023
462,CITED1,True,Mammary epithelial cells,Mesoderm,True,0.0,0.0159875,True,0.129032,0.0243667,9606,Mammary gland,0.023
464,DPT,True,Adipocytes,Mesoderm,True,0.0,0.00596546,True,0.0,0.0243307,9606,Connective tissue,0.021
465,DPT,True,Fibroblasts,Mesoderm,True,0.0630631,0.00389484,True,0.658371,0.00581127,9606,Connective tissue,0.021
467,ESM1,True,Adipocytes,Mesoderm,True,0.0,0.0122449,True,0.25,0.00475059,9606,Connective tissue,0.006
468,ESM1,True,Serotonergic neurons,Ectoderm,True,0.0,0.0122219,True,0.0,0.0048768,9606,Brain,0.006
469,ESM1,True,Endothelial cells,Mesoderm,True,0.269231,0.00356218,True,0.0299479,0.00357697,9606,Vasculature,0.006
470,TH,True,Dopaminergic neurons,Ectoderm,True,0.0,0.0018797,True,0.0,0.0,9606,Brain,0.002
471,TH,True,Neurons,Ectoderm,True,0.222222,0.00125668,True,0.0,0.0,9606,Brain,0.002
472,TH,True,Noradrenergic neurons,Ectoderm,True,0.0,0.0018797,True,0.0,0.0,9606,Brain,0.002
474,TH,True,Adrenergic neurons,Ectoderm,True,0.0,0.0018797,True,0.0,0.0,9606,Brain,0.002
475,TH,True,Glomus cells,,True,0.0,0.0018797,True,0.0,0.0,9606,,0.002
478,DDC,True,Serotonergic neurons,Ectoderm,True,1.0,0.00438734,True,1.0,0.0165554,9606,Brain,0.014
479,DDC,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00469925,True,1.0,0.0164292,9606,Brain,0.014
480,DDC,True,Oligodendrocytes,Ectoderm,True,0.0,0.00474083,True,0.0321716,0.0158366,9606,Brain,0.014
481,DDC,True,Mast cells,Mesoderm,True,0.0,0.00471106,True,0.263158,0.016016,9606,Immune system,0.014
482,DDC,True,Adrenergic neurons,Ectoderm,True,0.0,0.00469925,True,1.0,0.0165554,9606,Brain,0.014
483,DDC,True,Dopaminergic neurons,Ectoderm,True,0.0,0.00469925,True,0.0,0.0166185,9606,Brain,0.014
484,DBH,True,Adrenergic neurons,Ectoderm,True,0.0,0.0,True,1.0,0.000770021,9606,Brain,0.001
485,DBH,True,Noradrenergic neurons,Ectoderm,True,0.0,0.0,True,1.0,0.000641766,9606,Brain,0.001
486,PNMT,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.0,0.000322061,9606,Heart,0.0
487,PNMT,True,Chromaffin cells,Mesoderm,True,0.0,0.00093985,True,0.0,0.000320821,9606,Adrenal glands,0.0
488,PNMT,True,Adrenergic neurons,Ectoderm,True,0.0,0.00093985,True,0.0,0.000320842,9606,Brain,0.0
489,SLC18A2,True,Serotonergic neurons,Ectoderm,True,0.0,0.00125353,True,0.0,0.0,9606,Brain,0.006
490,SLC18A2,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.006
491,SLC18A2,True,Adrenergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.006
492,SLC18A2,True,Dopaminergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.006
493,SLC18A2,True,Enteric glia cells,Endoderm,True,0.0,0.00125549,True,0.0,0.0,9606,GI tract,0.006
494,SLC18A2,True,Chromaffin cells,Mesoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Adrenal glands,0.006
495,NPFF,True,Adrenergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.0
496,SLC12A7,True,Adrenergic neurons,Ectoderm,True,0.0,0.00281955,True,0.0,0.0,9606,Brain,0.006
497,SYT1,True,Adrenergic neurons,Ectoderm,True,0.0,0.02099,True,0.0,0.0,9606,Brain,0.093
499,AQP1,True,Cholangiocytes,Endoderm,True,0.04,0.0173244,True,0.0,0.0424822,9606,Liver,0.037
500,AQP1,True,Airway epithelial cells,Endoderm,True,0.0,0.0178571,True,0.0,0.0424767,9606,Lungs,0.037
501,AQP1,True,Loop of Henle cells,Mesoderm,True,0.0,0.0178627,True,0.0,0.0424767,9606,Kidney,0.037
502,AQP1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0178571,True,0.0666667,0.0423833,9606,Heart,0.037
503,AQP1,True,Endothelial cells,Mesoderm,True,0.173077,0.0126295,True,0.304688,0.0288857,9606,Vasculature,0.037
504,AQP1,True,Neurons,Ectoderm,True,0.0,0.0179076,True,0.0,0.0450831,9606,Brain,0.037
505,AQP1,True,Choroid plexus cells,Ectoderm,True,0.0,0.0178571,True,0.869565,0.0412543,9606,Brain,0.037
507,AQP1,True,Ependymal cells,Ectoderm,True,0.0,0.0178908,True,0.0,0.0428895,9606,Brain,0.037
508,AQP1,True,Proximal tubule cells,Mesoderm,True,0.0,0.0178627,True,0.357143,0.041057,9606,Kidney,0.037
509,AQP1,True,Ductal cells,Endoderm,True,0.0,0.0180551,True,0.0,0.0424767,9606,Pancreas,0.037
511,ADH7,True,Airway epithelial cells,Endoderm,True,0.0,0.00438596,True,0.0,0.0062881,9606,Lungs,0.006
513,CDH1,True,Airway epithelial cells,Endoderm,True,0.0,0.0416667,True,0.0,0.0572345,9606,Lungs,0.056
514,CDH1,True,Plasmacytoid dendritic cells,Mesoderm,True,0.0,0.0419558,True,0.0,0.0573081,9606,Immune system,0.056
517,CDH1,True,Luminal epithelial cells,Ectoderm,True,0.533333,0.0393453,True,1.0,0.0564475,9606,Mammary gland,0.056
518,CDH1,True,Satellite glial cells,Ectoderm,True,0.0,0.0416667,True,0.0,0.0572345,9606,Brain,0.056
519,CDH1,True,Erythroblasts,Mesoderm,True,0.0,0.0416667,True,0.0,0.0572345,9606,Blood,0.056
520,CDH1,True,Embryonic stem cells,Epiblast,True,0.0,0.0416667,True,1.0,0.0565686,9606,Zygote,0.056
521,CDH1,True,Epithelial cells,Mesoderm,True,0.294118,0.0389487,True,0.290323,0.05677,9606,Epithelium,0.056
522,CDH1,True,Mammary epithelial cells,Mesoderm,True,0.0,0.0416928,True,0.709677,0.0559342,9606,Mammary gland,0.056
523,CDH1,True,Sebocytes,Mesoderm,True,0.0,0.0416667,True,0.0,0.0572345,9606,Skin,0.056
524,CDH1,True,Epiblast cells,Zygote,True,0.0,0.0416667,True,0.0,0.0572345,9606,Embryo,0.056
525,CDH1,True,Basophils,Mesoderm,True,0.0,0.0416667,True,0.2,0.057097,9606,Immune system,0.056
526,CDH1,True,Hepatocytes,Endoderm,True,0.0540541,0.0415214,True,0.125,0.0570601,9606,Liver,0.056
527,SEC14L3,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Lungs,0.006
528,SEC14L3,True,Ciliated cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Lungs,0.006
529,SEC14L3,True,Airway epithelial cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Lungs,0.006
530,MUC5B,True,Airway goblet cells,Mesoderm,True,0.0,0.0093985,True,0.25,0.000385183,9606,Lungs,0.002
531,MUC5B,True,Clara cells,Endoderm,True,0.0,0.00940734,True,0.12766,0.000128717,9606,Lungs,0.002
532,MUC5B,True,Goblet cells,Endoderm,True,0.352941,0.00755905,True,0.0,0.000514337,9606,GI tract,0.002
533,MUC5B,True,Cholangiocytes,Endoderm,True,0.213333,0.0044915,True,0.0,0.00051338,9606,Liver,0.002
534,MUC16,True,Airway goblet cells,Mesoderm,True,0.0,0.00219298,True,0.25,0.000834564,9606,Lungs,0.001
537,LTF,True,Neutrophils,Mesoderm,True,0.0,0.00629129,True,0.733788,0.00464295,9606,Immune system,0.016
539,LTF,True,Luminal epithelial cells,Ectoderm,True,0.0666667,0.00598048,True,0.0,0.0183663,9606,Mammary gland,0.016
541,SCGB3A1,True,Clara cells,Endoderm,True,0.666667,0.0109752,True,0.0,0.0,9606,Lungs,0.006
542,SCGB3A1,True,Airway goblet cells,Mesoderm,True,0.0,0.0115915,True,0.0,0.0,9606,Lungs,0.006
543,SCGB3A1,True,Cholangiocytes,Endoderm,True,0.173333,0.00769971,True,0.0,0.0,9606,Liver,0.006
548,DMBT1,True,Paneth cells,Endoderm,True,0.0,0.00281955,True,0.2375,0.00986778,9606,GI tract,0.01
549,DMBT1,True,Enterocytes,Endoderm,True,0.0,0.00282486,True,0.390728,0.00353334,9606,GI tract,0.01
552,P62810,True,Mammary epithelial cells,Mesoderm,False,,,True,,,10090,Mammary gland,0.007
559,MSLN,True,Mesothelial cells,Mesoderm,True,1.0,0.000626959,True,0.966667,0.00347155,9606,Epithelium,0.004
560,AGR2,True,Luminal epithelial cells,Ectoderm,True,0.933333,0.0692477,True,0.0,0.0125225,9606,Mammary gland,0.024
562,AGR2,True,Paneth cells,Endoderm,True,0.0,0.0733083,True,0.7875,0.00851338,9606,GI tract,0.024
564,AGR2,True,Cholangiocytes,Endoderm,True,0.866667,0.0542188,True,0.5,0.0124495,9606,Liver,0.024
565,AGR2,True,Goblet cells,Endoderm,True,0.823529,0.0692913,True,1.0,0.0105439,9606,GI tract,0.024
566,AGR2,True,Schwann cells,Ectoderm,True,0.0,0.0733083,True,0.0,0.0125823,9606,Brain,0.024
567,GP2,True,Microfold cells,Endoderm,True,0.0,0.000626566,True,0.0,0.0008983,9606,GI tract,0.001
570,PIGR,True,Pulmonary alveolar type II cells,Endoderm,True,0.692308,0.0415225,True,0.00757576,0.0293147,9606,Lungs,0.031
571,PIGR,True,Cholangiocytes,Endoderm,True,0.706667,0.0282323,True,1.0,0.029006,9606,Liver,0.031
573,PIGR,True,Ductal cells,Endoderm,True,0.2,0.0424454,True,0.0,0.0291306,9606,Pancreas,0.031
575,TFF2,True,Cholangiocytes,Endoderm,True,0.0,0.000320821,True,0.0,0.0,9606,Liver,0.002
577,TFF2,True,Ductal cells,Endoderm,True,0.0,0.000316756,True,0.0,0.0,9606,Pancreas,0.002
578,P08074,True,Microglia,Ectoderm,False,0.0,0.0,True,0.00909091,0.0340707,10090,Brain,0.027
579,P08074,True,Pulmonary alveolar type II cells,Endoderm,False,0.0,0.0,True,0.969697,0.0253672,10090,Lungs,0.027
588,CEACAM1,True,Neutrophils,Mesoderm,True,0.0,0.0191884,True,0.290102,0.0208606,9606,Immune system,0.024
593,GALNT5,True,Airway goblet cells,Mesoderm,True,0.0,0.00344612,True,0.0,0.000641972,9606,Lungs,0.001
594,GALNT6,True,Airway goblet cells,Mesoderm,True,0.0,0.00093985,True,0.125,0.00815305,9606,Lungs,0.007
595,MUC5AC,True,Foveolar cells,Endoderm,True,0.0,0.000313283,True,0.75,0.0,9606,GI tract,0.0
596,MUC5AC,True,Goblet cells,Endoderm,True,0.0,0.000314961,True,0.0,0.000578629,9606,GI tract,0.0
598,MUC5AC,True,Airway goblet cells,Mesoderm,True,0.0,0.000313283,True,0.0,0.000577775,9606,Lungs,0.0
599,MUC4,True,Goblet cells,Endoderm,True,0.294118,0.0151181,True,0.290323,0.00205735,9606,GI tract,0.005
600,MUC4,True,Airway goblet cells,Mesoderm,True,0.0,0.016604,True,0.0,0.00263209,9606,Lungs,0.005
601,MUC4,True,Clara cells,Endoderm,True,0.0,0.0166196,True,0.0,0.00263869,9606,Lungs,0.005
602,MUC20,True,Airway goblet cells,Mesoderm,True,0.0,0.0,True,0.0,0.000128394,9606,Lungs,0.0
603,SPDEF,True,Goblet cells,Endoderm,True,0.411765,0.00755905,True,0.0,0.0,9606,GI tract,0.004
604,SPDEF,True,Airway goblet cells,Mesoderm,True,0.0,0.00971178,True,0.0,0.0,9606,Lungs,0.004
605,DUSP4,True,Airway goblet cells,Mesoderm,True,0.0,0.0413534,True,0.0,0.00385183,9606,Lungs,0.011
607,NOG,True,Chondrocytes,Mesoderm,True,0.0,0.00501253,True,0.0,0.00122147,9606,Connective tissue,0.002
610,ACTA2,True,Smooth muscle cells,Mesoderm,True,0.904762,0.0135604,True,1.0,0.0313632,9606,Smooth muscle,0.035
611,ACTA2,True,Pericytes,Mesoderm,True,0.0,0.0194662,True,0.173554,0.0367594,9606,Vasculature,0.035
614,ACTA2,True,Myofibroblasts,Mesoderm,True,0.0,0.0194236,True,1.0,0.0385134,9606,Smooth muscle,0.035
615,ACTA2,True,Hepatic stellate cells,Endoderm,True,0.5,0.0191223,True,0.0,0.0388885,9606,Liver,0.035
616,ACTA2,True,Mesangial cells,Mesoderm,True,0.0,0.0194357,True,0.0,0.0388835,9606,Kidney,0.035
617,FOXF1,True,Endothelial cells,Mesoderm,True,0.0288462,0.00777202,True,0.09375,0.00371195,9606,Vasculature,0.008
619,FOXF1,True,Fibroblasts,Mesoderm,True,0.162162,0.00292113,True,0.0497738,0.0069339,9606,Connective tissue,0.008
623,GCG,True,Enteroendocrine cells,Endoderm,True,1.0,0.0460132,True,0.848485,0.018197,9606,GI tract,0.024
624,GCG,True,Alpha cells,Endoderm,True,0.83871,0.0439734,True,0.75,0.0180766,9606,Pancreas,0.024
625,TTR,True,Hepatocytes,Endoderm,True,0.594595,0.0671949,True,0.0,0.0,9606,Liver,0.055
627,TTR,True,Alpha cells,Endoderm,True,0.83871,0.065802,True,0.0,0.0,9606,Pancreas,0.055
628,TTR,True,Choroid plexus cells,Ectoderm,True,0.0,0.0733083,True,0.0,0.0,9606,Brain,0.055
630,GLP1R,True,Enteroendocrine cells,Endoderm,True,0.0,0.0,True,0.0,0.000385802,9606,GI tract,0.0
631,ARX,True,Enteroendocrine cells,Endoderm,True,0.0,0.00220611,True,0.121212,0.0234053,9606,GI tract,0.019
632,ARX,True,Epsilon cells,Endoderm,True,0.0,0.00219298,True,0.0,0.0236124,9606,Pancreas,0.019
633,ARX,True,Alpha cells,Endoderm,True,0.129032,0.000949067,True,0.35,0.0227726,9606,Pancreas,0.019
634,ARX,True,Gamma (PP) cells,Endoderm,True,0.142857,0.00188383,True,0.0,0.0236124,9606,Pancreas,0.019
635,ARX,True,Interneurons,Ectoderm,True,0.0,0.00219298,True,0.0,0.0238992,9606,Brain,0.019
636,ARX,True,Pancreatic progenitor cells,Endoderm,True,0.0,0.00219298,True,0.0,0.0236124,9606,Pancreas,0.019
637,ARX,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.00219298,True,0.814815,0.0222394,9606,Brain,0.019
638,POU3F4,True,Neural stem/precursor cells,Ectoderm,True,0.0,0.00219298,True,0.555556,0.00353516,9606,Brain,0.004
640,NKX2-2,True,Beta cells,Endoderm,True,0.727273,0.00536278,True,0.119048,0.000321688,9606,Pancreas,0.002
642,NKX2-2,True,Epsilon cells,Endoderm,True,0.0,0.0103383,True,0.0,0.000641643,9606,Pancreas,0.002
643,NKX2-2,True,Pancreatic progenitor cells,Endoderm,True,0.0,0.0103383,True,0.0,0.000641643,9606,Pancreas,0.002
645,NKX2-2,True,Enteroendocrine cells,Endoderm,True,0.0,0.0104003,True,0.030303,0.000578704,9606,GI tract,0.002
646,RESP18,True,Alpha cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.062
647,RESP18,True,Neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.062
648,RESP18,True,Delta cells,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Pancreas,0.062
